id,projectId,projectName,subProjectLocator,bugId,buggyVersion,fixedVersion,reportId,reportUrl,defects4jBugFlag,needDeleted
1029,Math_4j,commons-math4j,,28,a55c951a3d573464e3905de7328fcdc487eebfb4,d3fc5af31eb696af03cfbe2e18584c7e1d307d54,MATH-828,https://issues.apache.org/jira/browse/MATH-828,1,0
1030,Math_4j,commons-math4j,,29,350b2b1aa1ed5d7df05a77bf13f701ac1712dbc0,7bbddc2203bed78fafe7739a97df1f53e767341a,MATH-803,https://issues.apache.org/jira/browse/MATH-803,1,0
1031,Math_4j,commons-math4j,,30,631c5bcbb2d8d46eed1091031310ed24fcd866ed,a25e7f7abe7f6b3f4147febee4a917ce92241aab,MATH-790,https://issues.apache.org/jira/browse/MATH-790,1,0
1032,Math_4j,commons-math4j,,31,6a5ef0149e123d9de19910d59e45d0e66bfd665c,2d846db3aec18dd081e680be05f6e0faad1cb186,MATH-718,https://issues.apache.org/jira/browse/MATH-718,1,0
1033,Math_4j,commons-math4j,,32,8d6478346e45d728656ccac760adc8126b3d225c,f81847d8079753ce45b049813730055188a22efb,MATH-780,https://issues.apache.org/jira/browse/MATH-780,1,0
1034,Math_4j,commons-math4j,,33,e5c7e4055ab2a40cb107a7ebd33766867325d5cc,3ef79313597d7d49067c48d65a09042d8d94822d,MATH-781,https://issues.apache.org/jira/browse/MATH-781,1,0
1035,Math_4j,commons-math4j,,34,b91b3efb3854c0fd0f270bdba6cdfa8058c0515a,520f36b43a13681db338a07ac6c251cbe1a7a6e5,MATH-779,https://issues.apache.org/jira/browse/MATH-779,1,0
1036,Math_4j,commons-math4j,,35,88f944e1aada536e9a70b041387bb328d61490cd,a5d8d115cb85149c62059a23e8f4d318cac0e903,MATH-776,https://issues.apache.org/jira/browse/MATH-776,1,0
1037,Math_4j,commons-math4j,,36,966d2eeef17b0b9bc7c07822be8da337bffedf97,1a15d5f4c13eca0435b0ed7e6a624064e7f7e07f,MATH-744,https://issues.apache.org/jira/browse/MATH-744,1,0
1038,Math_4j,commons-math4j,,37,de147e5cc14f8dac6da785289421a55b11d21aa6,65ed08e15af15617e967d3ea9d635dc55a0ef866,MATH-722,https://issues.apache.org/jira/browse/MATH-722,1,0
1039,Math_4j,commons-math4j,,38,74e00296574dc3ac0bc064fc3258faabaf732d6c,91cc42ba0493938aa53585720b315b62c5784a96,MATH-728,https://issues.apache.org/jira/browse/MATH-728,1,0
1040,Math_4j,commons-math4j,,39,c23859f0172edba1ff75577d0ad98e3fb41aa6d4,74e00296574dc3ac0bc064fc3258faabaf732d6c,MATH-727,https://issues.apache.org/jira/browse/MATH-727,1,0
1041,Math_4j,commons-math4j,,40,efa7825880d8c1c7411e51c5e21df6a004b78a3b,c8becc7c47963bcdc1578298846ad6fbf08f64ef,MATH-716,https://issues.apache.org/jira/browse/MATH-716,1,0
1042,Math_4j,commons-math4j,,41,91e6ac584320681913de4a71a4e8d9f837e099b4,882556eabbeb2f62939aee29afdec2a01ce4bbe1,MATH-704,https://issues.apache.org/jira/browse/MATH-704,1,0
1043,Math_4j,commons-math4j,,42,800943ecf2e3ecf9258d8fdf8052e9273b816a97,e98a5000cd211539bf4ba65f62cc7f81395e1726,MATH-713,https://issues.apache.org/jira/browse/MATH-713,1,0
1044,Math_4j,commons-math4j,,43,c282a044d713d78cbf7ff86694c2c224fb47e14f,dcae84b2e8f025e93340307d8bc04d406202c323,MATH-691,https://issues.apache.org/jira/browse/MATH-691,1,0
1045,Math_4j,commons-math4j,,44,4d994702cb50c8ad80f4f977292063a118cff724,53c8cec5ceb4cd81e3f9b8858814accac83a324e,MATH-695,https://issues.apache.org/jira/browse/MATH-695,1,0
1046,Math_4j,commons-math4j,,45,4a702dbf7e2264c0b9757178f3afbde38e07fe41,bc4e9db01c2a03062965fa4bac65782376ab2287,MATH-679,https://issues.apache.org/jira/browse/MATH-679,1,0
1047,Math_4j,commons-math4j,,46,330f3fe17d132bd4e2a91ff812ccf489e77f390f,e6f27ebcb9ee0a344308382b99a3894bb61b225d,MATH-657,https://issues.apache.org/jira/browse/MATH-657,1,0
1048,Math_4j,commons-math4j,,47,bbb5e1e198f995eddb393f820ed059aa774871c3,330f3fe17d132bd4e2a91ff812ccf489e77f390f,MATH-657,https://issues.apache.org/jira/browse/MATH-657,1,0
1049,Math_4j,commons-math4j,,48,2af72281fcb919dac92b0c4e464f847adda23be1,13d22f45624470ce5c07c085cf8b1ec0251eaee6,MATH-631,https://issues.apache.org/jira/browse/MATH-631,1,0
1050,Math_4j,commons-math4j,,49,0b78d9accafadffe00697c2c56706043cdba5e64,09e35881f1ad74335707e70aa78fd347e37d1066,MATH-645,https://issues.apache.org/jira/browse/MATH-645,1,0
1051,Math_4j,commons-math4j,,50,ef028845113aca7e1159b1725edd7c39ed686faf,39cf5e69259d7560d50553caf028f9229b721013,MATH-631,https://issues.apache.org/jira/browse/MATH-631,1,0
1052,Math_4j,commons-math4j,,51,34fef656d03a5ba75047a55a894f6f72cbe59f2e,2f066a5b2d2fe8a00a251a3220b0d52446fe392d,MATH-631,https://issues.apache.org/jira/browse/MATH-631,1,0
1053,Math_4j,commons-math4j,,52,def9fbf8701afa6937fe582c7572c7be011c319f,3c319db494928e9d51ea6091b301302c65f4eceb,MATH-639,https://issues.apache.org/jira/browse/MATH-639,1,0
1054,Math_4j,commons-math4j,,53,3eb3573c62df5b89cb02a4ea67f08d85d2ceefba,7707b0bb80be05bbf6533a36bb0c646cbfd1026d,MATH-618,https://issues.apache.org/jira/browse/MATH-618,1,0
1055,Math_4j,commons-math4j,,54,804309e5c5726ad22b0c74dfccdb1ed318f0a108,c00ac8120a4215125e49775cd9351e689586b467,MATH-567,https://issues.apache.org/jira/browse/MATH-567,1,0
1056,Math_4j,commons-math4j,,55,3114d4ed4654f54fc1ee8e3c3da5b6cd1cd2cc87,0c38504ffa3ef520ce78e260538d7b8742c895e8,MATH-554,https://issues.apache.org/jira/browse/MATH-554,1,0
1057,Math_4j,commons-math4j,,56,d773adb1228299c05ae9abbacf2f3616e9a170e0,e06fe05e2dd68936e770ba67caa7b9924568170d,MATH-552,https://issues.apache.org/jira/browse/MATH-552,1,0
1058,Math_4j,commons-math4j,,57,d3892cb85f3eb8ccadada228b791170e3e0a9124,00fea9d8078d487e31cec8292dbd9bd69bc9c216,MATH-546,https://issues.apache.org/jira/browse/MATH-546,1,0
1059,Math_4j,commons-math4j,,58,b1392325d1255f7e3a1b04a12859a8bb75e4d14c,45add3a0e7e2e94bfc29e85c9ef0856e2e473a33,MATH-519,https://issues.apache.org/jira/browse/MATH-519,1,0
1060,Math_4j,commons-math4j,,59,ffcaeb072fe0789bb9a64f8488ce9df742ba7da9,5dcca48038fb6274cc155251d09db12746ccce71,MATH-482,https://issues.apache.org/jira/browse/MATH-482,1,0
1061,Math_4j,commons-math4j,,60,87430634d19f8f3af1e0019f733afb578c80d669,9054aac4b948117b838d6a5b15be1f50965d805a,MATH-414,https://issues.apache.org/jira/browse/MATH-414,1,0
1062,Math_4j,commons-math4j,,61,30bacfbe14e57ec64d08baae52efa91877e8dd9b,f76efe5f4ef36fadc677c94269927076f2f42eb9,MATH-349,https://issues.apache.org/jira/browse/MATH-349,1,0
1063,Math_4j,commons-math4j,,62,6a07726a825da09003d153e52ea30005b1a4c013,8de3eb542b2be80ba309b2c91ae1dba75bdb5063,MATH-413,https://issues.apache.org/jira/browse/MATH-413,1,0
1064,Math_4j,commons-math4j,,63,91b44a1ef7563f54e8acdf29906bd872985a2a6e,d2a5bc02c002acfa220ce8bad23b9e8af137f47d,MATH-370,https://issues.apache.org/jira/browse/MATH-370,1,0
1065,Math_4j,commons-math4j,,64,1909dbe0ca1fc678d9baf1388f8efcf4c65b2a54,7dadc2ab019f066a7a287376ad4c63193e8a0a9a,MATH-405,https://issues.apache.org/jira/browse/MATH-405,1,0
1066,Math_4j,commons-math4j,,65,d4e5f1ce10a4ca8c13625bd03c00a156238655cc,a4f9188a55e6935d4d38ae97806af4d59e671588,MATH-377,https://issues.apache.org/jira/browse/MATH-377,1,0
1067,Math_4j,commons-math4j,,66,7bbad398dd4da51c933414be9a17b07179dee5e4,76fcbc838c0f27d9b029c1f283390cb4f47f8895,MATH-395,https://issues.apache.org/jira/browse/MATH-395,1,0
1068,Math_4j,commons-math4j,,67,28f28f18ae42f154e9c43de8c3b78f85adf9b318,fc505bba569dede0d29a401798fa9f55df9e27f1,MATH-393,https://issues.apache.org/jira/browse/MATH-393,1,0
1069,Math_4j,commons-math4j,,68,103f12391b89112f030b921a7c4969f00ff23b44,615ca9a000c253575e6f62bed87db6110b750834,MATH-362,https://issues.apache.org/jira/browse/MATH-362,1,0
1070,Math_4j,commons-math4j,,69,7272826424a28e22d96b86a8e320a37b9e006e71,a2711c189d9754c22e3aba2de1c6c125e52626aa,MATH-371,https://issues.apache.org/jira/browse/MATH-371,1,0
1071,Math_4j,commons-math4j,,70,f184aeb7810bed8c89b2c8cca4f8164aef535e56,f41fcd85ca62a2109a6e550be0353d292d351213,MATH-369,https://issues.apache.org/jira/browse/MATH-369,1,0
1072,Math_4j,commons-math4j,,71,fa959ca8c89133c3a2f024a020ec80948ee31926,6537e18ad189603e19615226e6aa1a9cdd154b8f,MATH-358,https://issues.apache.org/jira/browse/MATH-358,1,0
1073,Math_4j,commons-math4j,,72,29c3b75e2d5120771ca85ffcbffc9b7cb5d45c58,aa09ac7ca6e01a2ba41470ca590f07f2ada8af6f,MATH-344,https://issues.apache.org/jira/browse/MATH-344,1,0
1074,Math_4j,commons-math4j,,73,1687372e34828dff42e1482ed6575bb982b81b00,29c3b75e2d5120771ca85ffcbffc9b7cb5d45c58,MATH-343,https://issues.apache.org/jira/browse/MATH-343,1,0
1075,Math_4j,commons-math4j,,74,034b4d68157defc3199f618fdd2d3a487306dbc2,d06e7b7c8e646ff489a5dfba47dfcb283a194e9b,MATH-338,https://issues.apache.org/jira/browse/MATH-338,1,0
1076,Math_4j,commons-math4j,,75,39e2ad8af8fdedac51144158061cb31e7863c3a1,523df0c13719150b1397a6094f410274bfaf1475,MATH-329,https://issues.apache.org/jira/browse/MATH-329,1,0
1077,Math_4j,commons-math4j,,76,d607614a8827a1a5fab587b6e692601d5673833e,39e2ad8af8fdedac51144158061cb31e7863c3a1,MATH-320,https://issues.apache.org/jira/browse/MATH-320,1,0
1078,Math_4j,commons-math4j,,77,b30bff0126e1a0301a8b86b40a0b532f1d0ae28f,d6555de715889237b7be11639d164e7098862003,MATH-326,https://issues.apache.org/jira/browse/MATH-326,1,0
1079,Math_4j,commons-math4j,,78,cc7e3e7fe46844f068c622cf439ef4b654d971ec,b3ed2415fc58b34667d99f077bae6c8e38b7aced,MATH-322,https://issues.apache.org/jira/browse/MATH-322,1,0
1080,Math_4j,commons-math4j,,79,ca1ca9250b99dd49434468aa5530eb00b2f0680d,138baec1c778c2ea1dc1a6efe6d5e76a3b072b1d,MATH-305,https://issues.apache.org/jira/browse/MATH-305,1,0
1081,Math_4j,commons-math4j,,80,7d903ca533833e5db8d2fe150f1e31b54ddda700,3ced4f2a4e2546f0d7c309bd8f6305edee0dee8f,MATH-318,https://issues.apache.org/jira/browse/MATH-318,1,0
1082,Math_4j,commons-math4j,,81,6e3ea6857dce8b7a586c3af555e21ba35a59ea54,7d903ca533833e5db8d2fe150f1e31b54ddda700,MATH-308,https://issues.apache.org/jira/browse/MATH-308,1,0
1083,Math_4j,commons-math4j,,82,f36be8e8b7371fb8814456b6c095866aa802de78,4ece1884cc408e15c8f1db9010fec5cac43937b9,MATH-288,https://issues.apache.org/jira/browse/MATH-288,1,0
1084,Math_4j,commons-math4j,,83,0878ad4bc8e4ac345a2c27449a0686b0877013d4,f36be8e8b7371fb8814456b6c095866aa802de78,MATH-286,https://issues.apache.org/jira/browse/MATH-286,1,0
1085,Math_4j,commons-math4j,,84,6eeb2b31a0e4b9690666f26d148d0eafe1f662e7,317793eeff84dc9b260301adbe4aa8f5c79f703a,MATH-283,https://issues.apache.org/jira/browse/MATH-283,1,0
1086,Math_4j,commons-math4j,,85,8de8a3b6fa5f4d7ea817f915d957ef309441762d,9be86f674f91fa3fe0a8694e7b98472dabe6886d,MATH-280,https://issues.apache.org/jira/browse/MATH-280,1,0
1087,Math_4j,commons-math4j,,86,75f5c92aeb47e264c196a8c38a495adac89f493c,bd8f05c4dda4b5b00e525e08fd6c95d256423c97,MATH-274,https://issues.apache.org/jira/browse/MATH-274,1,0
1088,Math_4j,commons-math4j,,87,d0c52c49b7efa5367b154443bba9910cb19e6419,75f5c92aeb47e264c196a8c38a495adac89f493c,MATH-273,https://issues.apache.org/jira/browse/MATH-273,1,0
1089,Math_4j,commons-math4j,,88,1b48dbabe18ca22396bd737df73e241cfdf8c0c5,24a6a2692e942969f5c39bd88d3d12ac0f0bf0d9,MATH-272,https://issues.apache.org/jira/browse/MATH-272,1,0
1090,Math_4j,commons-math4j,,89,0c84b28c3542f3340f7ec0dffc34c60dff66604e,62b3877f953dd47c4d301be35c77446e2cf55311,MATH-259,https://issues.apache.org/jira/browse/MATH-259,1,0
1091,Math_4j,commons-math4j,,90,43336b08c6c27d55c1c6e8c1b6330cb44a29044e,0c84b28c3542f3340f7ec0dffc34c60dff66604e,MATH-259,https://issues.apache.org/jira/browse/MATH-259,1,0
1092,Math_4j,commons-math4j,,91,9fb5d27fd15d856b136fbadd3d7bb7dfbd0ddf50,e1df5f5486f10ac521dfc3dc20d1bfe508e67aa8,MATH-252,https://issues.apache.org/jira/browse/MATH-252,1,0
1093,Math_4j,commons-math4j,,92,63c7bc9d7cbee21a7f6acc5a9b85d1b8b0e3a205,85a8ab2dcfc26e83be1514acdb11d3feaac3e73d,MATH-241,https://issues.apache.org/jira/browse/MATH-241,1,0
1094,Math_4j,commons-math4j,,93,3112f69e1d789e00fb21a1dde901b313547fed60,7cd3d822b65b7acdd1f6e1c82b291cd994f4fe05,MATH-240,https://issues.apache.org/jira/browse/MATH-240,1,0
1095,Math_4j,commons-math4j,,94,ee88057ba86b543c4f678f8e28b1620c22b19f0f,a96e597894562c2cf01fc678f6c435d65ccc31c5,MATH-238,https://issues.apache.org/jira/browse/MATH-238,1,0
1096,Math_4j,commons-math4j,,95,e640d1613751a99ae4c468c9567f21ea13b496fc,fbf87122e0f7229892b6dbbf2e211cc46acea008,MATH-227,https://issues.apache.org/jira/browse/MATH-227,1,0
1097,Math_4j,commons-math4j,,96,704342d6280becc3be194a23dfda2e56c2a64aed,e6449cccdeaba96ffba4c27db322c5c3d5c18662,MATH-221,https://issues.apache.org/jira/browse/MATH-221,1,0
1098,Math_4j,commons-math4j,,97,7cf0c980d5d814daf187502bc07da0542ed7a828,ed492bd0c5c5c3a0258a65cb31cc8723d8f011fd,MATH-204,https://issues.apache.org/jira/browse/MATH-204,1,0
1099,Math_4j,commons-math4j,,98,26cf6d543deeb2e59564ba23568c83eda2b389bd,a0f3e0435c405ec842240413e2165863c9c76a16,MATH-209,https://issues.apache.org/jira/browse/MATH-209,1,0
1100,Math_4j,commons-math4j,,99,924b6d76a2d44baf858c3aee46ab1439c9641959,58b5609fe8f99aabc990d885bf6c4d85631b7c79,MATH-243,https://issues.apache.org/jira/browse/MATH-243,1,0
1101,Math_4j,commons-math4j,,100,0e9b00010655cffb2bd0443cca5706588bfc628d,876d133334e8dde309cc11f884c0dd4cc9ce530e,MATH-200,https://issues.apache.org/jira/browse/MATH-200,1,0
1102,Math_4j,commons-math4j,,101,29b732ce0f974e2347b50477c401f0c503a8a981,32643d19538ad853a1280eb4060c4f15ac6dc3dd,MATH-198,https://issues.apache.org/jira/browse/MATH-198,1,0
1103,Math_4j,commons-math4j,,102,f9b16a4ae42164d096dd21cc060c0802039ba15a,a1bac127067c912b4a9f7a2957c427853a36c730,MATH-175,https://issues.apache.org/jira/browse/MATH-175,1,0
1104,Math_4j,commons-math4j,,103,b8058233e92ad635fe204f450235cad597cd70f2,4ce05bcd51ec956d789d20b59c743603d24a8ab7,MATH-167,https://issues.apache.org/jira/browse/MATH-167,1,0
1105,Math_4j,commons-math4j,,104,c43fa5d5abc9a17a1bcc05831dfc42a5d0195bff,e39a7750ef362679599b623b05bfadb150832515,MATH-166,https://issues.apache.org/jira/browse/MATH-166,1,0
1106,Math_4j,commons-math4j,,105,ab1b9500fd4b6898757e9c74dc2eeae692b25146,fc21b26f84312e4f75e8b144238618c73a8b091f,MATH-85,https://issues.apache.org/jira/browse/MATH-85,1,0
1107,Math_4j,commons-math4j,,106,5de83dca70afabf12bd46bb9ab438753c14c7453,41ba9e00e3bbde990f6821f67f0da2a5575b9ac3,MATH-60,https://issues.apache.org/jira/browse/MATH-60,1,0
1108,MShade,maven-shade-plugin,,1,0c1113784feb2a7f3eab7d5f9e768e5ad91e375a,1313844ec89701189a87ab629f2d7970bccc57a8,MSHADE-19,https://issues.apache.org/jira/browse/MSHADE-19,0,0
1109,MShade,maven-shade-plugin,,2,8e389707daa75c16ef6aa2112ba3ec9073bc02e8,47959bbd73b0aa022ebf32f442e7df6d59fa3ae0,MSHADE-26,https://issues.apache.org/jira/browse/MSHADE-26,0,0
1110,MShade,maven-shade-plugin,,3,99d436d485e493e5caece022e3f6f9b93e7cf953,6ab3cde463cf13f6a21719a0619f62b3fcd3d51d,MSHADE-38,https://issues.apache.org/jira/browse/MSHADE-38,0,0
1111,MShade,maven-shade-plugin,,4,664a0468c2da9ae52e1db5937b35d153f4eb9ef2,65100086a5a51b1ef767b67ac2bfff8b77b573d6,MSHADE-70,https://issues.apache.org/jira/browse/MSHADE-70,0,0
1112,MShade,maven-shade-plugin,,6,5217a53bb2bd6569ab8fc23c0e70bc956bfcfc18,88f188da5f0d352518d8c1441bac1ee25befcad4,MSHADE-101,https://issues.apache.org/jira/browse/MSHADE-101,0,0
1113,MShade,maven-shade-plugin,,7,088fa83a9fc3dbedf4aa126bed01de79a73079f4,bcece7bd4d72f2f980abfd575e5b1afafba7af4c,MSHADE-94,https://issues.apache.org/jira/browse/MSHADE-94,0,0
1114,Tika,tika,,1,9477c5e4a38dbacf794b663c757617a8ee07432a,b12c01d9b56053554cec501aab0530f7f4352daf,TIKA-56,https://issues.apache.org/jira/browse/TIKA-56,0,0
1115,Tika,tika,,2,0dd035b9be57a71ba23a29120f1e2153a3178b5b,fa6bb7e3c92145d29cd97820718ece69fd6ffd62,TIKA-107,https://issues.apache.org/jira/browse/TIKA-107,0,0
1116,Tika,tika,,5,2699cf47e222d61b5c4f5ab0757c63199e3fd62a,dd352d27c1b955103b2be76f2d5bca88f3b8e48b,TIKA-189,https://issues.apache.org/jira/browse/TIKA-189,0,0
1117,Tika,tika,,6,2a77cf379166e9c2e5144d9cafa37a2146563a36,f6f9d4fe18590bfd8b03e5e87b75af9a18ee059e,TIKA-197,https://issues.apache.org/jira/browse/TIKA-197,0,0
1118,Tika,tika,,7,b7e960e5b58a28d67bcda70fb7d455cc0ac4d19b,60c9b0e05868fb786180b3d7403537b2e66dce03,TIKA-210,https://issues.apache.org/jira/browse/TIKA-210,0,0
1119,Validator,commons-validator,,1,603cc5a72bfcac0c4fc0f94422fdcf5522fde50b,439d3d5d372887ea92473f50f8b06b501eddf59d,VALIDATOR-444,https://issues.apache.org/jira/browse/VALIDATOR-444,0,0
1120,Validator,commons-validator,,2,e7ec659df7800aabf6386420f4575f626b19e613,e9bda17e9a27e4e8d1b951854baf838f0075619f,VALIDATOR-467,https://issues.apache.org/jira/browse/VALIDATOR-467,0,0
1121,Validator,commons-validator,,4,81d60ae98cfd5ae0bff1ccecb7654bdbc6bc2692,a3c5da2d0e53003885a6af4875e40565a07b05a4,VALIDATOR-302,https://issues.apache.org/jira/browse/VALIDATOR-302,0,0
1122,Validator,commons-validator,,6,f8b0a0a96ecc08fef15c2e7e66bf0a62c3616858,c547175b4291860bf5e6a52af7e574bc5e214dc0,VALIDATOR-240,https://issues.apache.org/jira/browse/VALIDATOR-240,0,0
1123,Validator,commons-validator,,7,1ed5b4f9b1ae9136b2749fd0ef33f2efefc6762f,29db3b8d20363eddc3d63138eb4c171a38026a08,VALIDATOR-288,https://issues.apache.org/jira/browse/VALIDATOR-288,0,0
1124,Validator,commons-validator,,8,0456e7a94e139a104f3190e41372511dc82538a5,b9f179c29e965eb4e9bf15acb86d56c8d4b51088,VALIDATOR-276,https://issues.apache.org/jira/browse/VALIDATOR-276,0,0
1125,Validator,commons-validator,,9,9f2301621de691bf98c533708231c9a248c9cb8a,7ff07e7799577aecaae22e8a5a9346707e676e3e,VALIDATOR-273,https://issues.apache.org/jira/browse/VALIDATOR-273,0,0
1126,Validator,commons-validator,,11,1f608abd1d869fa4d049482401ad4b901342fd9a,9f21a03adeb43b02a548d6fb79984c00ce5cd398,VALIDATOR-353,https://issues.apache.org/jira/browse/VALIDATOR-353,0,0
1127,Validator,commons-validator,,13,01fd9c792b8a2f3a7206d43c21d34de8135eaf6e,f7c43cd216051aeff62194bfe1b98a7fe7f75c9f,VALIDATOR-330,https://issues.apache.org/jira/browse/VALIDATOR-330,0,0
1128,Validator,commons-validator,,14,f7c43cd216051aeff62194bfe1b98a7fe7f75c9f,03bf0d33143ebd13e4f389cd4ecac8aec17c2057,VALIDATOR-363,https://issues.apache.org/jira/browse/VALIDATOR-363,0,0
1129,Validator,commons-validator,,15,698b384a95456673fdfaaac2b9b3088dfad6f2a3,c45994e38779957dbc09d74831aaa664e7031a46,VALIDATOR-364,https://issues.apache.org/jira/browse/VALIDATOR-364,0,0
1130,Validator,commons-validator,,16,f553c9246ace9c4e19ce56ce81ebf90079b210d5,a022b47e7808d165401115a1b40fa655acae63f4,VALIDATOR-386,https://issues.apache.org/jira/browse/VALIDATOR-386,0,0
1131,Validator,commons-validator,,17,8e4ffb044bc78cb8c317e14e9c25b0affc28df73,05de0f3b3b7ef1785c4e80c14c3009d73230c5d5,VALIDATOR-359,https://issues.apache.org/jira/browse/VALIDATOR-359,0,0
1132,Validator,commons-validator,,18,05de0f3b3b7ef1785c4e80c14c3009d73230c5d5,cb9e256f9e69ebdbccb802fcd890d5d181cdd1d4,VALIDATOR-384,https://issues.apache.org/jira/browse/VALIDATOR-384,0,0
1133,Validator,commons-validator,,19,3732ecd015fcc1d094ceffa2c043e7f9a533d4d2,c247c6e361bc1ea677526418cbbc2eb5ab2d54b9,VALIDATOR-391,https://issues.apache.org/jira/browse/VALIDATOR-391,0,0
1134,Validator,commons-validator,,20,27f1c3badc173b2e739121dce36b3a6634dd3a65,b01e9e0720f663f3e4fd0dd0a03e013957998f84,VALIDATOR-401,https://issues.apache.org/jira/browse/VALIDATOR-401,0,0
1135,Validator,commons-validator,,21,8bbbe31ee3f78967ccfd67d2eafe5d5ff58ca8e8,4f60e5229d741623257a0053e613f44721418da0,VALIDATOR-405,https://issues.apache.org/jira/browse/VALIDATOR-405,0,0
1136,Validator,commons-validator,,22,322b49f7267ffd5f1f4b7dc46b24912ec66f7d20,63a111bcb0d676bea8b2568330aa7c01a1d35c3f,VALIDATOR-411,https://issues.apache.org/jira/browse/VALIDATOR-411,0,0
1137,Validator,commons-validator,,23,2404939a4bfe4681925903bb2d1a0d174217942a,ab1f195d44a61b2a01bb4c3f626afcacda978867,VALIDATOR-387,https://issues.apache.org/jira/browse/VALIDATOR-387,0,0
1138,Validator,commons-validator,,24,e4a3737c6c07420ee7c27a968c443b04d71c3eaf,e2feaed85df37bc91fdeb59220c90fac2d3ade4b,VALIDATOR-419,https://issues.apache.org/jira/browse/VALIDATOR-419,0,0
1139,Validator,commons-validator,,25,e2feaed85df37bc91fdeb59220c90fac2d3ade4b,ba559195253cbe42f2f04642e93bcb7e72599005,VALIDATOR-420,https://issues.apache.org/jira/browse/VALIDATOR-420,0,0
1140,Pool,commons-pool,,1,498d134dd0bdf10697b5e44365b56519d8eccf76,09837736725b4405babcc428ac43816cf77f630b,POOL-116,https://issues.apache.org/jira/browse/POOL-116,0,0
1141,Pool,commons-pool,,5,9a67df7d74e7db90db0ce714d81b69a4894959ec,d08ab23f5d00fb30019827fe5a60e377be408df0,POOL-180,https://issues.apache.org/jira/browse/POOL-180,0,0
1142,Pool,commons-pool,,6,d289e4fd31f8d37feda794053d3d1bf58f919052,f229ea44e43ac32390a851775a8fba7c192664a4,POOL-189,https://issues.apache.org/jira/browse/POOL-189,0,0
1143,Pool,commons-pool,,7,c2ef042a057215aafb73f3e8270780aa135e0d3e,90ea8acafa1d8de4af46f2e9e4d7725d22873974,POOL-231,https://issues.apache.org/jira/browse/POOL-231,0,0
1144,Pool,commons-pool,,10,c46bba7d43466dd603b7dc242e1e3d22a694e9c2,59fc5a99893c25c3b4f2cc9a4969c0063461ba06,POOL-243,https://issues.apache.org/jira/browse/POOL-243,0,0
1145,Pool,commons-pool,,11,0dca56f30dde6b9b935f235e491c1ec6d6516da5,163372e76956b447e5bbd18aafcf16e51b70d529,POOL-248,https://issues.apache.org/jira/browse/POOL-248,0,0
1146,Pool,commons-pool,,12,d7a18638e896a790215e6333a9f7b2a79a0b71e9,a85bc0151aca36475da1ebba67494edae45c19ca,POOL-259,https://issues.apache.org/jira/browse/POOL-259,0,0
1147,Pool,commons-pool,,13,b6e5122f5e85ac3d6b59c04e4e43ab511fa0006f,af335b264d5469c07b391bed7f69cb615e12c550,POOL-270,https://issues.apache.org/jira/browse/POOL-270,0,0
1148,Pool,commons-pool,,14,2562bd541cf8e9289b7f0892483974970f3c26d8,b9b1f5de8f022c6f62343bb29310dde2724318e0,POOL-276,https://issues.apache.org/jira/browse/POOL-276,0,0
1149,Pool,commons-pool,,16,7340c5bb6fb4582afee0cc24219b628e94b3e251,cd9365a362b882441d2c8b76d2494a7dc090f262,POOL-279,https://issues.apache.org/jira/browse/POOL-279,0,0
1150,Pool,commons-pool,,20,669db17c58795bf8e01c64cb3bf467b4bf1fe42e,84069547855364e9efc8a238bcadbc0a8e5a926f,POOL-300,https://issues.apache.org/jira/browse/POOL-300,0,0
1151,Pool,commons-pool,,21,a898de843abe44f5f0910b271a89b60e884852a5,fa819eb4be47b7078ef973cbc37df38e7df6eb1f,POOL-303,https://issues.apache.org/jira/browse/POOL-303,0,0
1152,Pool,commons-pool,,24,44e087d2977af86dda2677f13d5415371b7be7b1,12ba9290e055c2cb86701530b66880e459794ebb,POOL-336,https://issues.apache.org/jira/browse/POOL-336,0,0
1153,Pool,commons-pool,,26,21831143b35abb156615ac673a95d99d0b7ac601,3e02523b6907fb22f3582544fe362c785821bcb8,POOL-347,https://issues.apache.org/jira/browse/POOL-347,0,0
1154,Pool,commons-pool,,27,60a041d393c75035e9a63c33723c382ac6f35c30,016a1f67263fe1cde1d910dc7002d972811951c5,POOL-356,https://issues.apache.org/jira/browse/POOL-356,0,0
1155,Pool,commons-pool,,29,11521c1fdbfbb079cc1859034a425191112f5358,41f4e410b3e7dc34b294ac9941721073bf5e5271,POOL-374,https://issues.apache.org/jira/browse/POOL-374,0,0
1156,Pool,commons-pool,,30,cb38a1b69384a3811d50d9eb0145683227fe8d51,0cdff0ade7e6a6ae2a48356e55d7549353535043,POOL-356,https://issues.apache.org/jira/browse/POOL-356,0,0
1157,Net,commons-net,,9,2b248a62e4148b5f92ec7c8d10a7eac1184bb015,46c9b97454b17150b3ee7b2de973eae4aed8522a,NET-268,https://issues.apache.org/jira/browse/NET-268,0,0
1158,Net,commons-net,,10,432510450e21779226669b40d0b3531baaf8e27b,5278cd419abc3ccaabc352ba67631b1985eb4bed,NET-428,https://issues.apache.org/jira/browse/NET-428,0,0
1159,Net,commons-net,,12,ceb54335d722859644f74774554a5a02f100aae3,9d090d40ef488c6c8e0784da877b93a05034e339,NET-511,https://issues.apache.org/jira/browse/NET-511,0,0
